Compagnie,Numéro de vol,Lieu de départ IATA,Lieu d'arrivée IATA,Aircraft Code IATA,Opérationnel,Date départ UTC,Date départ LT,Date arrivée UTC,Date arrivée LT,Heure départ (en min UTC),Heure départ (en min LT),Heure arrivée (en min UTC),Heure arrivée (en min LT)
LH,7887,SFO,EWR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,870,450,1200,960
LH,7889,ORD,PHX,320,False,19JUN23,19JUN23,19JUN23,19JUN23,1125,825,1356,936
LH,7890,LAX,SLC,E7W,False,19JUN23,18JUN23,19JUN23,18JUN23,115,1135,232,1312
LH,7891,GEG,SFO,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,840,420,975,555
LH,7893,GSP,EWR,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1048,808,1179,939
LH,7894,BRU,ORD,787,False,19JUN23,19JUN23,19JUN23,19JUN23,555,675,1085,785
LH,7895,IND,EWR,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,908,668,1032,792
LH,7896,ORD,PIA,CRJ,False,19JUN23,18JUN23,19JUN23,18JUN23,65,1205,126,1266
LH,7897,SBP,SFO,CR7,False,19JUN23,19JUN23,19JUN23,19JUN23,1288,868,1351,931
LH,7898,ORD,ROA,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1378,1078,64,1264
LH,7899,BOS,LHR,763,False,19JUN23,18JUN23,19JUN23,18JUN23,180,1380,575,635
LH,7900,EWR,GSO,E70,False,19JUN23,18JUN23,19JUN23,18JUN23,106,1306,228,1428
LH,7902,MUC,IAH,763,False,19JUN23,19JUN23,19JUN23,19JUN23,595,715,1285,985
LH,7903,DEN,LHR,787,False,19JUN23,18JUN23,19JUN23,18JUN23,140,1220,680,740
LH,7905,MKE,EWR,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,905,605,1049,809
LH,7906,ORD,ASE,CR7,False,19JUN23,18JUN23,19JUN23,18JUN23,39,1179,212,1292
LH,7907,CMH,EWR,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1022,782,1140,900
LH,7908,DEN,SMF,319,False,19JUN23,19JUN23,19JUN23,19JUN23,1328,968,42,1062
LH,7909,LEX,ORD,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1060,820,1159,859
LH,7910,IAH,CUN,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1324,1024,22,1162
LH,7914,LAX,HNL,739,False,19JUN23,18JUN23,19JUN23,18JUN23,105,1125,448,1288
LH,7915,EWR,BNA,73G,False,19JUN23,18JUN23,19JUN23,18JUN23,59,1259,209,1349
LH,7917,MRY,SFO,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1293,873,1339,919
LH,7918,DEN,ANC,738,False,19JUN23,18JUN23,19JUN23,18JUN23,59,1139,393,1353
LH,7920,ORD,SGF,CRJ,False,19JUN23,18JUN23,19JUN23,18JUN23,65,1205,167,1307
LH,7921,MSP,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1052,752,1202,962
LH,7922,RIC,EWR,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1060,820,1149,909
LH,7924,IAH,MTY,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1321,1021,1418,1058
LH,7925,MSP,ORD,7M9,False,19JUN23,19JUN23,19JUN23,19JUN23,1407,1107,70,1210
LH,7926,SDF,EWR,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1182,942,1319,1079
LH,7927,RNO,LAX,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1176,756,1279,859
LH,7929,OKC,ORD,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1365,1065,64,1204
LH,7931,LEX,ORD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1305,1065,1401,1101
LH,7932,MTY,IAH,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,960,600,1048,748
LH,7934,ORD,GRB,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1145,845,1208,908
LH,7936,LAX,RNO,E7W,False,19JUN23,18JUN23,19JUN23,18JUN23,114,1134,207,1227
LH,7937,EWR,BNA,320,False,19JUN23,19JUN23,19JUN23,19JUN23,1169,929,1311,1011
LH,7939,OGG,LAX,7M9,False,19JUN23,18JUN23,19JUN23,18JUN23,431,1271,745,325
LH,7940,ORD,LEX,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1173,873,1255,1015
LH,7941,OGG,ORD,787,False,19JUN23,18JUN23,19JUN23,18JUN23,200,1040,669,369
LH,7942,ORD,CAE,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1114,814,1239,999
LH,7943,SDF,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,840,600,939,699
LH,7944,ORD,JAC,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1268,968,22,1102
LH,7945,OMA,DEN,319,False,19JUN23,19JUN23,19JUN23,19JUN23,1107,807,1206,846
LH,7946,IAD,BCN,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1345,1105,380,500
LH,7947,BCN,IAD,777,False,19JUN23,19JUN23,19JUN23,19JUN23,555,675,1085,845
LH,7948,ORD,BNA,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1153,853,1255,955
LH,7949,ORD,BRU,787,False,19JUN23,19JUN23,19JUN23,19JUN23,1380,1080,420,540
LH,7950,ORD,ROA,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1142,842,1265,1025
LH,7951,STL,IAD,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1090,790,1219,979
LH,7952,EWR,GVA,763,False,19JUN23,19JUN23,19JUN23,19JUN23,1295,1055,330,450
LH,7953,GVA,EWR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,440,560,970,730
LH,7954,ORD,TYS,CRJ,False,19JUN23,18JUN23,19JUN23,18JUN23,40,1180,146,1346
LH,7955,ORF,IAD,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1437,1197,57,1257
LH,7956,ORD,SMF,7M9,False,19JUN23,18JUN23,19JUN23,18JUN23,70,1210,341,1361
LH,7957,FWA,ORD,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1039,799,1107,807
LH,7959,PIA,ORD,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1315,1015,1380,1080
LH,7960,EWR,CDG,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1355,1115,345,465
LH,7961,CDG,EWR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,465,585,950,710
LH,7962,EWR,AMS,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1320,1080,315,435
LH,7963,AMS,EWR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,435,555,920,680
LH,7964,ORD,PIA,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1150,850,1211,911
LH,7966,EWR,LIS,787,False,19JUN23,18JUN23,19JUN23,18JUN23,40,1240,440,500
LH,7967,LIS,EWR,787,False,19JUN23,19JUN23,19JUN23,19JUN23,565,625,1025,785
LH,7968,EWR,BCN,787,False,19JUN23,19JUN23,19JUN23,19JUN23,1410,1170,420,540
LH,7969,BCN,EWR,787,False,19JUN23,19JUN23,19JUN23,19JUN23,600,720,1115,875
LH,7970,EWR,MAD,764,False,19JUN23,19JUN23,19JUN23,19JUN23,1410,1170,420,540
LH,7971,MAD,EWR,764,False,19JUN23,19JUN23,19JUN23,19JUN23,530,650,1045,805
LH,7975,SBP,SFO,CRJ,False,19JUN23,18JUN23,19JUN23,18JUN23,89,1109,150,1170
LH,7976,EWR,DUB,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1400,1160,365,425
LH,7977,DUB,EWR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,500,560,930,690
LH,7979,PDX,DEN,320,False,19JUN23,19JUN23,19JUN23,19JUN23,1099,679,1255,895
LH,7980,PDL,EWR,7M8,False,19JUN23,19JUN23,19JUN23,19JUN23,660,660,1030,790
LH,7981,EWR,PDL,7M8,False,19JUN23,18JUN23,19JUN23,18JUN23,175,1375,520,520
LH,7983,PDX,DEN,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1174,754,1330,970
LH,7985,EWR,ALB,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1352,1112,1426,1186
LH,7986,IAH,AMS,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1310,1010,440,560
LH,7987,AMS,IAH,777,False,19JUN23,19JUN23,19JUN23,19JUN23,555,675,1180,880
LH,7990,SFO,LAS,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1435,1015,99,1119
LH,7992,FCO,EWR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,655,775,1225,985
LH,7993,EWR,FCO,777,False,19JUN23,18JUN23,19JUN23,18JUN23,40,1240,535,655
LH,7994,SFO,PSP,CRJ,False,19JUN23,18JUN23,19JUN23,18JUN23,201,1221,293,1313
LH,7995,MUC,SFO,777,False,19JUN23,19JUN23,19JUN23,19JUN23,580,700,1280,860
LH,7996,SFO,MUC,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1235,815,465,585
LH,7997,PIT,IAD,E70,False,19JUN23,19JUN23,19JUN23,19JUN23,862,622,930,690
LH,7998,ORD,GRB,CRJ,False,19JUN23,18JUN23,19JUN23,18JUN23,68,1208,132,1272
LH,7999,PIT,EWR,E70,False,19JUN23,19JUN23,19JUN23,19JUN23,984,744,1080,840
LH,8516,IAH,MFE,739,False,19JUN23,18JUN23,19JUN23,18JUN23,51,1191,126,1266
LH,8517,IAH,MFE,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1410,1110,49,1189
LH,8518,MFE,IAH,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1152,852,1228,928
LH,8519,MFE,IAH,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1023,723,1105,805
LH,8520,BRO,IAH,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1036,736,1117,817
LH,8522,IAH,BRO,ERJ,False,19JUN23,18JUN23,19JUN23,18JUN23,85,1225,163,1303
LH,8523,IAH,BRO,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1325,1025,1403,1103
LH,8525,SHV,IAH,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1030,730,1101,801
LH,8526,DEN,DRO,CR7,False,19JUN23,19JUN23,19JUN23,19JUN23,1315,955,1397,1037
LH,8527,LRD,IAH,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,733,433,815,515
LH,8531,BNA,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,808,508,919,679
LH,8533,DRO,DEN,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1274,914,1360,1000
LH,8535,BNA,ORD,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1082,782,1193,893
LH,8537,BNA,ORD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1307,1007,1418,1118
LH,8538,DRO,DEN,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1163,803,1242,882
LH,8539,BOI,DEN,7M9,False,19JUN23,19JUN23,19JUN23,19JUN23,1225,865,1338,978
LH,8540,DEN,BZN,739,False,19JUN23,18JUN23,19JUN23,18JUN23,79,1159,186,1266
LH,8542,DEN,DRO,319,False,19JUN23,18JUN23,19JUN23,18JUN23,51,1131,125,1205
LH,8543,LNK,ORD,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1215,915,1324,1024
LH,8544,DEN,EUG,738,False,19JUN23,18JUN23,19JUN23,18JUN23,81,1161,250,1270
LH,8546,PMI,EWR,763,False,19JUN23,19JUN23,19JUN23,19JUN23,550,670,1105,865
LH,8547,MIA,EWR,320,False,19JUN23,19JUN23,19JUN23,19JUN23,1246,1006,1,1201
LH,8548,DEN,LNK,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1420,1060,78,1218
LH,8549,CAE,IAD,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1134,894,1225,985
LH,8550,DEN,ABQ,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1305,945,1386,1026
LH,8553,SBP,SFO,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1052,632,1115,695
LH,8554,DEN,OMA,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1430,1070,79,1219
LH,8556,DEN,PSP,E7W,False,19JUN23,18JUN23,19JUN23,18JUN23,52,1132,192,1212
LH,8557,CVG,EWR,E70,False,19JUN23,19JUN23,19JUN23,19JUN23,1247,1007,1372,1132
LH,8562,ORD,CLE,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1196,896,1277,1037
LH,8567,CHS,ORD,320,False,19JUN23,19JUN23,19JUN23,19JUN23,941,701,1085,785
LH,8569,CHS,ORD,E70,False,19JUN23,19JUN23,19JUN23,19JUN23,1172,932,1323,1023
LH,8570,EWR,AUS,7M8,False,19JUN23,18JUN23,19JUN23,18JUN23,29,1229,269,1409
LH,8571,CID,ORD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,981,681,1056,756
LH,8572,LHR,SFO,787,False,19JUN23,19JUN23,19JUN23,19JUN23,790,850,5,1025
LH,8573,SFO,LHR,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1380,960,565,625
LH,8576,ORD,MKE,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1150,850,1209,909
LH,8578,SFO,SLC,CR7,False,19JUN23,18JUN23,19JUN23,18JUN23,111,1131,219,1299
LH,8579,CLE,IAD,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,874,634,950,710
LH,8580,ORD,TUL,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1235,935,1356,1056
LH,8581,CLE,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1141,901,1218,978
LH,8582,SFO,MRY,CRJ,False,19JUN23,18JUN23,19JUN23,18JUN23,365,1385,416,1436
LH,8586,EWR,MKE,73G,False,19JUN23,18JUN23,19JUN23,18JUN23,120,1320,260,1400
LH,8588,IAD,HSV,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1275,1035,1404,1104
LH,8589,HSV,IAD,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1083,783,1210,970
LH,8590,ORD,HSV,CRJ,False,19JUN23,18JUN23,19JUN23,18JUN23,70,1210,176,1316
LH,8593,PBI,EWR,7M8,False,19JUN23,19JUN23,19JUN23,19JUN23,1163,923,1340,1100
LH,8594,SFO,KOA,753,False,19JUN23,19JUN23,19JUN23,19JUN23,1435,1015,315,1155
LH,8596,EWR,MKE,E70,False,19JUN23,19JUN23,19JUN23,19JUN23,1169,929,1316,1016
LH,8597,CMH,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1137,897,1219,979
LH,8598,ORD,CLE,738,False,19JUN23,18JUN23,19JUN23,18JUN23,158,1298,239,1439
LH,8599,EWR,MSN,319,False,19JUN23,18JUN23,19JUN23,18JUN23,59,1259,213,1353
LH,8601,CMH,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1430,1190,72,1272
LH,8603,CVG,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,861,621,950,710
LH,8604,ORD,SFO,753,False,19JUN23,19JUN23,19JUN23,19JUN23,1258,958,96,1116
LH,8605,CMH,ORD,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1341,1101,1425,1125
LH,8606,EWR,MSY,7M8,False,19JUN23,18JUN23,19JUN23,18JUN23,30,1230,227,1367
LH,8611,PHX,LAX,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1054,634,1145,725
LH,8614,ROA,IAD,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1123,883,1199,959
LH,8615,CVG,IAD,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1127,887,1220,980
LH,8617,GRR,EWR,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1246,1006,1365,1125
LH,8620,ROA,IAD,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1438,1198,74,1274
LH,8621,CVG,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1422,1182,73,1273
LH,8622,EWR,PHX,739,False,19JUN23,18JUN23,19JUN23,18JUN23,37,1237,353,1373
LH,8623,PHX,EWR,738,False,19JUN23,19JUN23,19JUN23,19JUN23,900,480,1190,950
LH,8624,ROA,IAD,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,863,623,939,699
LH,8625,CVG,ORD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1326,1086,1413,1113
LH,8627,DAY,IAD,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1131,891,1220,980
LH,8628,IAH,LRD,ERJ,False,19JUN23,18JUN23,19JUN23,18JUN23,85,1225,163,1303
LH,8630,IAH,PHX,739,False,19JUN23,18JUN23,19JUN23,18JUN23,70,1210,237,1257
LH,8631,IAH,PHX,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1305,1005,33,1053
LH,8632,PHX,IAH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,961,541,1120,820
LH,8633,PHX,IAH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1170,750,1334,1034
LH,8634,AUS,IAH,319,False,19JUN23,19JUN23,19JUN23,19JUN23,1040,740,1101,801
LH,8635,AUS,IAH,319,False,19JUN23,19JUN23,19JUN23,19JUN23,1274,974,1335,1035
LH,8636,IAH,AUS,319,False,19JUN23,19JUN23,19JUN23,19JUN23,1280,980,1338,1038
LH,8637,IAH,AUS,7M9,False,19JUN23,18JUN23,19JUN23,18JUN23,79,1219,137,1277
LH,8638,IAH,MSY,320,False,19JUN23,18JUN23,19JUN23,18JUN23,90,1230,164,1304
LH,8639,IAH,MSY,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1307,1007,1381,1081
LH,8640,MSY,IAH,319,False,19JUN23,19JUN23,19JUN23,19JUN23,1265,965,1345,1045
LH,8641,MSY,IAH,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1023,723,1103,803
LH,8642,IAH,SAT,319,False,19JUN23,18JUN23,19JUN23,18JUN23,70,1210,133,1273
LH,8643,IAH,SAT,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,1321,1021,1384,1084
LH,8644,SAT,IAH,319,False,19JUN23,19JUN23,19JUN23,19JUN23,1031,731,1092,792
LH,8645,SAT,IAH,7M8,False,19JUN23,19JUN23,19JUN23,19JUN23,1284,984,1345,1045
LH,8647,IAH,TUL,739,False,19JUN23,18JUN23,19JUN23,18JUN23,169,1309,257,1397
LH,8648,IAH,TUL,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1395,1095,50,1190
LH,8649,TUL,IAH,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1015,715,1115,815
LH,8650,TUL,IAH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1200,900,1301,1001
LH,8652,MEM,IAH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1014,714,1120,820
LH,8653,BHM,IAH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1222,922,1334,1034
LH,8654,IAH,BHM,CR9,False,19JUN23,18JUN23,19JUN23,18JUN23,100,1240,209,1349
LH,8656,IAH,TUS,CR7,False,19JUN23,19JUN23,19JUN23,19JUN23,1403,1103,118,1138
LH,8657,TUS,IAH,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,810,390,964,664
LH,8658,TUS,IAH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1089,669,1236,936
LH,8660,ICT,IAH,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1011,711,1120,820
LH,8661,IAH,DFW,CR9,False,19JUN23,18JUN23,19JUN23,18JUN23,40,1180,117,1257
LH,8662,DFW,IAH,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1255,955,1326,1026
LH,8663,CDG,SFO,777,False,19JUN23,19JUN23,19JUN23,19JUN23,435,555,1120,700
LH,8665,SFO,CDG,777,False,19JUN23,19JUN23,19JUN23,19JUN23,1300,880,505,625
LH,8666,ELP,IAH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1050,690,1168,868
LH,8667,IAH,ELP,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1290,990,1412,1052
LH,8668,IAH,ELP,CR9,False,19JUN23,18JUN23,19JUN23,18JUN23,62,1202,181,1261
LH,8669,IAH,MOB,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1215,915,1303,1003
LH,8670,MOB,IAH,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1023,723,1119,819
LH,8671,IAH,LAS,739,False,19JUN23,18JUN23,19JUN23,18JUN23,68,1208,257,1277
LH,8672,LAS,IAH,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1156,736,1345,1045
LH,8673,IAH,OKC,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1290,990,1381,1081
LH,8674,OKC,IAH,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1030,730,1123,823
LH,8677,ABQ,IAH,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1215,855,1345,1045
LH,8678,ABQ,IAH,739,False,19JUN23,19JUN23,19JUN23,19JUN23,823,463,948,648
LH,8679,IAH,ABQ,739,False,19JUN23,18JUN23,19JUN23,18JUN23,67,1207,193,1273
LH,8682,LIT,IAH,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1012,712,1109,809
LH,8686,IAH,PNS,320,False,19JUN23,18JUN23,19JUN23,18JUN23,78,1218,171,1311
LH,8688,PNS,IAH,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1011,711,1119,819
LH,8690,JAN,IAH,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1024,724,1112,812
LH,8691,IAH,SAN,739,False,19JUN23,18JUN23,19JUN23,18JUN23,85,1225,280,1300
LH,8692,SAN,IAH,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1134,714,1330,1030
LH,8693,IAH,CRP,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1306,1006,1372,1072
LH,8694,CRP,IAH,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1277,977,1345,1045
LH,8695,CRP,IAH,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1037,737,1108,808
LH,8696,IAH,CRP,CR7,False,19JUN23,18JUN23,19JUN23,18JUN23,85,1225,150,1290
LH,8697,IAH,MAF,73G,False,19JUN23,18JUN23,19JUN23,18JUN23,55,1195,142,1282
LH,8699,MAF,IAH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1148,848,1239,939
LH,8700,MAF,IAH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1022,722,1112,812
LH,8702,LBB,IAH,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1012,712,1114,814
LH,8703,IAH,SNA,738,False,19JUN23,18JUN23,19JUN23,18JUN23,80,1220,285,1305
LH,8704,SNA,IAH,320,False,19JUN23,19JUN23,19JUN23,19JUN23,1144,724,1345,1045
LH,8705,IAH,LFT,ERJ,False,19JUN23,18JUN23,19JUN23,18JUN23,65,1205,132,1272
LH,8706,IAH,LFT,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1389,1089,16,1156
LH,8707,LFT,IAH,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1033,733,1108,808
LH,8708,LFT,IAH,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1273,973,1345,1045
LH,8709,BTR,IAH,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1031,731,1110,810
LH,8710,BTR,IAH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1271,971,1345,1045
LH,8711,IAH,BTR,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1391,1091,21,1161
LH,8712,IAH,BTR,CR9,False,19JUN23,18JUN23,19JUN23,18JUN23,85,1225,155,1295
LH,8713,IAH,OKC,E7W,False,19JUN23,18JUN23,19JUN23,18JUN23,45,1185,135,1275
LH,8714,OKC,IAH,CR9,False,19JUN23,19JUN23,19JUN23,19JUN23,1146,846,1237,937
LH,8715,ELP,DEN,319,False,19JUN23,19JUN23,19JUN23,19JUN23,1221,861,1339,979
LH,8717,SAV,IAD,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1080,840,1185,945
LH,8718,IAD,SYR,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1276,1036,1368,1128
LH,8720,ORD,CMH,7M9,False,19JUN23,18JUN23,19JUN23,18JUN23,138,1278,218,1418
LH,8721,TYS,IAD,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1113,873,1213,973
LH,8723,RSW,EWR,7M8,False,19JUN23,19JUN23,19JUN23,19JUN23,948,708,1125,885
LH,8724,DEN,ELP,CR9,False,19JUN23,18JUN23,19JUN23,18JUN23,56,1136,170,1250
LH,8726,DEN,FAT,320,False,19JUN23,18JUN23,19JUN23,18JUN23,87,1167,224,1244
LH,8726,DEN,FAT,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1315,955,26,1046
LH,8730,SFO,AMS,787,False,19JUN23,19JUN23,19JUN23,19JUN23,1315,895,500,620
LH,8731,EWR,MCO,752,False,19JUN23,19JUN23,19JUN23,19JUN23,1210,970,1380,1140
LH,8732,DEN,GJT,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1300,940,1366,1006
LH,8733,PSP,DEN,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1220,800,1357,997
LH,8734,DEN,JAC,320,False,19JUN23,19JUN23,19JUN23,19JUN23,1318,958,1406,1046
LH,8738,DEN,PDX,739,False,19JUN23,19JUN23,19JUN23,19JUN23,1332,972,56,1076
LH,8740,ORD,CVG,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1203,903,1284,1044
LH,8741,AMS,SFO,787,False,19JUN23,19JUN23,19JUN23,19JUN23,770,890,1425,1005
LH,8744,ORD,STL,CR5,False,19JUN23,19JUN23,19JUN23,19JUN23,1245,945,1322,1022
LH,8746,MCO,EWR,752,False,19JUN23,19JUN23,19JUN23,19JUN23,1250,1010,1420,1180
LH,8748,SLC,DEN,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1139,779,1236,876
LH,8750,DEN,SLC,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1412,1052,74,1154
LH,8751,BHM,ORD,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1390,1090,85,1225
LH,8755,BIL,DEN,ERJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1005,645,1117,757
LH,8756,ORD,BNA,E7W,False,19JUN23,18JUN23,19JUN23,18JUN23,58,1198,161,1301
LH,8757,BIL,DEN,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1233,873,1337,977
LH,8758,DEN,BIL,739,False,19JUN23,18JUN23,19JUN23,18JUN23,70,1150,161,1241
LH,8763,DSM,ORD,73G,False,19JUN23,19JUN23,19JUN23,19JUN23,984,684,1078,778
LH,8764,ORD,CID,320,False,19JUN23,18JUN23,19JUN23,18JUN23,55,1195,129,1269
LH,8765,CID,ORD,CRJ,False,19JUN23,19JUN23,19JUN23,19JUN23,1349,1049,1426,1126
LH,8767,DEN,SLC,E7W,False,19JUN23,19JUN23,19JUN23,19JUN23,1318,958,1418,1058
LH,8768,DEN,TUS,E7W,False,19JUN23,18JUN23,19JUN23,18JUN23,70,1150,199,1219
LH,8769,BZN,ORD,738,False,19JUN23,19JUN23,19JUN23,19JUN23,1113,753,1291,991
LH,8771,ORF,EWR,738,False,19JUN23,19JUN23,19JUN23,19JUN23,937,697,1024,784
